target,drug,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,M1,M2,M3,M4,M5,M6,M7,M8,M9,dgidb
CAMK2G,allopurinol,0,0,0,1,0,1,1,0,1,1,1,0.00619276531401481,0,0,0.0231232786380814,0,0,0.00730564983525383,0.677084178910626,0.000146689581892898,0
CAMK4,allopurinol,0,0,0,1,0,1,1,1,0,0,0,0.00454181655219412,0,0,0.0311259816808484,0,0,0.0671561608459393,0.964688692263982,1.11494569740406e-05,0
CAMKK2,allopurinol,0,0,0,1,0,1,1,1,0,1,0,0.0142783073630689,0,0,0.0311259816808484,0,0,0.0955333850375697,0.842032632518873,0.00049361202302885,0
CANT1,allopurinol,0,0,0,1,0,1,1,1,0,1,1,0.00239673485979344,0,0,0,0,0,0.00566534198761021,0.000243526260248397,1.40665845398224e-05,0
CAPN1,allopurinol,0,0,0,1,0,1,1,1,1,0,0,0.00146512067095602,0,0,0,0,0,0.0106271167732303,0.211461969315691,9.21217507939032e-06,0
CARS,allopurinol,0,0,0,1,0,1,1,1,1,0,1,0.0632543572758969,0,0,0,0,0,0.00932309329059657,0.129555970452147,7.74819475901539e-05,0
CASP1,allopurinol,0,0,0,1,0,1,1,1,1,1,0,0.0201896130197616,0,0,0,0,0,0.508694339025614,0.563763292475039,0.000180750896442237,0
CASP3,allopurinol,0,0,0,1,0,1,1,1,1,1,1,0.00526941839137498,0,0,0.0311259816808484,0,0,0.105883593720154,0.144898124847796,5.41983270499351e-08,0
CASP7,allopurinol,0,0,0,1,1,0,0,0,0,0,0,7.43430618983445e-05,0,0,0.0311259816808484,0,0,0.472067000878442,0.0612874421625132,6.9599471365447e-06,0
CASR,allopurinol,0,0,0,1,1,0,0,0,0,0,1,0.0571422898030497,0,0,0,0,0,0.0284091065243062,0.207240847471386,1.56001662187552e-05,0
CAT,allopurinol,0,0,0,1,1,0,0,0,0,1,0,0.00374628085422251,0,0,0.0311259816808484,0,0,0.126953256773235,0.194658657358552,3.77945575904213e-06,0
CBR1,allopurinol,0,0,0,1,1,0,0,0,0,1,1,0.00286167930853825,0,0,0,0,0,0.144572178413741,0.934491435993181,0.000286555945606113,0
CCKAR,allopurinol,0,0,0,1,1,0,0,0,1,0,0,0.00081886824093005,0,0,0.0283435764315507,0,0,0.0221899066593439,0.362448250669697,0.000299747107867437,0
CCKBR,allopurinol,0,0,0,1,1,0,0,0,1,0,1,0.0182582894645174,0,0,0.0311259816808484,0,0,0.19115814263567,0.308223070054388,5.97325379571793e-05,0
CCL11,allopurinol,0,0,0,1,1,0,0,0,1,1,0,4.99201428788463e-06,0,0,0.0311259816808484,0,0,0.211655191662536,0.157967367481127,3.24106402572407e-05,0
CCL2,allopurinol,0,0,0,1,1,0,0,0,1,1,1,0.00362366231280326,0,0,0.0301287747253808,0,0,0.400289328859336,0.182888221446546,8.97218506530316e-05,0
CCL5,allopurinol,0,0,0,1,1,0,0,1,0,0,1,0.160449587904413,0,0,0,0,0,0.533227902867896,0.303271369429337,9.75739290142887e-07,0
CCR2,allopurinol,0,0,0,1,1,0,0,1,0,1,0,0.0235294034058408,0,0,0.0311259816808484,0,0,0.487665876261994,0.579430148551019,0.000107038520635788,0
CCR5,allopurinol,0,0,0,1,1,0,0,1,0,1,1,0.0185607401466729,0,0,0.0311259816808484,0,0,0.340029949776673,0.256433152041562,4.8018177064626e-05,0
CCR9,allopurinol,0,0,0,1,1,0,0,1,1,0,0,0.0105637517290376,0,0,0,0,0,0.0539186952375939,0.333874502800552,0.000287616512444122,0
CD163,allopurinol,0,0,0,1,1,0,0,1,1,0,1,0.00063079390833278,0,0,0,0,0,0.150514319518541,0.813377709229645,6.94229869552272e-06,0
CD22,allopurinol,0,0,0,1,1,0,0,1,1,1,0,0.0304600550893735,0,0,0.0311259816808484,0,0,0.149568350194575,0.931000892929621,0.000221613299438916,0
CD3D,allopurinol,0,0,0,1,1,0,1,0,0,0,0,0.0721612722266304,0,0,0.0311259816808484,0,0,0.426001451648934,0.600129880672132,0.000739463966363146,0
CD55,allopurinol,0,0,0,1,1,0,1,0,0,0,1,0.0100647417445454,0,0,0.0209703030261532,0,0,0.0491677964933555,0.830668073707281,0.000124617003852116,0
CD80,allopurinol,0,0,0,1,1,0,1,0,0,1,0,0.0020407769332914,0,0,0.0311259816808484,0,0,0.103331525432748,0.358714181345888,5.85568050357775e-05,0
CD86,allopurinol,0,0,0,1,1,0,1,0,0,1,1,0.0179130847284688,0,0,0.0311259816808484,0,0,0.366114047330358,0.194577481938469,3.96040224927005e-05,0
CD9,allopurinol,0,0,0,1,1,0,1,0,1,0,0,0.0923374134646363,0,0,0,0,0,0.295987336871186,0.955759396054875,0.000143295473439602,0
CDA,allopurinol,0,0,0,1,1,0,1,0,1,0,1,0.0389650759631315,0,0,0,0,0,0.00763890255527322,0.946667749005601,8.29915321409182e-05,0
CDC25B,allopurinol,0,0,0,1,1,0,1,0,1,1,0,0.00084529694537317,0,0,0.0311259816808484,0,0,0.298880372477021,0.0368536407175907,1,0
CDC42BPA,allopurinol,0,0,0,1,1,0,1,0,1,1,1,0.0950651154964187,0,0,0.0311259816808484,0,0,0.134578609400298,0.604432177936521,0.000612043347580189,0
CDC42BPB,allopurinol,0,0,0,1,1,0,1,1,0,0,0,0.0321075044453718,0,0,0.0300566590791188,0,0,0.120185193708972,0.396623102524556,2.79152188465842e-05,0
CDC7,allopurinol,0,0,0,1,1,0,1,1,0,1,0,0.225167205720668,0,0,0,0,0,0.281428651999501,0.695510999269421,0.000237157843468522,0
CDH5,allopurinol,0,0,0,1,1,0,1,1,0,1,1,0.00254747205839916,0,0,0.0311259816808484,0,0,0.324873516783367,0.708661417322835,4.84735956324767e-05,0
CDIPT,allopurinol,0,0,0,1,1,0,1,1,1,0,0,0.0378497657283583,0,0,0,0,0,0.143903922283406,0.551262277782288,3.53872980799721e-08,0
CDK1,allopurinol,0,0,0,1,1,0,1,1,1,0,1,0.0101986084827874,0,0,0,0,0,0.101065597295288,0.475200909164705,0.000261588896286014,0
CDK12,allopurinol,0,0,0,1,1,0,1,1,1,1,0,0.0792616570480274,0,0,0,0,0,0.360551958090903,0.475444435424953,0.00028926769108124,0
CDK13,allopurinol,0,0,0,1,1,0,1,1,1,1,1,0.161776582506353,0,0,0.0311259816808484,0,0,0.251957493073673,0.67286305706632,9.29572146363586e-06,0
CDK14,allopurinol,0,0,0,1,1,1,0,0,0,0,0,0.0151128566514107,0,0,0,0,0,0.0415046902762466,0.125334848607842,6.27877449574034e-06,0
CDK16,allopurinol,0,0,0,1,1,1,0,0,0,1,0,0.0501235176078633,0,0,0.0311259816808484,0,0,0.192617907643583,0.894634304732527,0.000236556016114659,0
CDK17,allopurinol,0,0,0,1,1,1,0,0,0,1,1,0.229283837778825,0,0,0.0311259816808484,0,0,0.304750008097395,0.779771085315367,6.06359034216248e-05,0
CDK18,allopurinol,0,0,0,1,1,1,0,0,1,0,0,0.0252713935345227,0,0,0,0,0,0.223812898148064,0.153096842276159,0.000110171554865711,0
CDK2,allopurinol,0,0,0,1,1,1,0,0,1,0,1,3.36317065689831e-05,0,0,0.0311259816808484,0,0,0.0943688115490667,0.545579998376492,0.00440003716189954,0
CDK3,allopurinol,0,0,0,1,1,1,0,0,1,1,0,4.42651577998475e-07,0,0,0,0,0,0.018217539311923,0.253104959818167,4.38280021050285e-07,0
CDK4,allopurinol,0,0,0,1,1,1,0,0,1,1,1,0.00066396898431946,0,0,0.0311259816808484,0,0,0.937030910289188,0.768244175663609,0.000550467425477995,0
CDK5,allopurinol,0,0,0,1,1,1,0,1,0,0,0,0.0146019559348327,0,0,0,0,0,0.00220636748141593,0.751197337446221,1.42659481691896e-05,0
CDK6,allopurinol,0,0,0,1,1,1,0,1,0,0,1,0.00221829655981129,0,0,0.0311259816808484,0,0,0.101695209088844,0.573910219985388,0.000141578862981247,0
CDK7,allopurinol,0,0,0,1,1,1,0,1,0,1,0,0.00332276745377668,0,0,0.0311259816808484,0,0,0.629222609780735,0.760613686175826,0.000259512619452627,0
CDK8,allopurinol,0,0,0,1,1,1,0,1,0,1,1,0.194445283867517,0,0,0,0,0,0.185147415281676,0.754525529669616,2.32790613489054e-05,0
CDK9,allopurinol,0,0,0,1,1,1,0,1,1,0,0,0.0243042127990125,0,0,0.0311259816808484,0,0,0.212604731418302,0.0842600860459453,1.23381304680522e-05,0
CDKL1,allopurinol,0,0,0,1,1,1,0,1,1,0,1,0.0230875078028796,0,0,0,0,0,0.233396713936474,0.522282652812728,0.000195300443526715,0
CDKL2,allopurinol,0,0,0,1,1,1,0,1,1,1,0,0.00034890476952923,0,0,0,0,0,0.135123173027846,0.36658819709392,6.32099164243294e-05,0
CDKL3,allopurinol,0,0,0,1,1,1,0,1,1,1,1,0.0822899865171538,0,0,0,0,0,0.138278211979791,0.874908677652407,1.34941356881534e-07,0
CDKL5,allopurinol,0,0,0,1,1,1,1,0,0,0,0,0.00221817521777069,0,0,0,0,0,0.0633826937539284,0.104229239386314,1.19790447039769e-05,0
CDO1,allopurinol,0,0,0,1,1,1,1,0,0,0,1,0.0614163453273676,0,0,0,0,0,0.0874542130157615,0.94780420488676,0.000277420870662982,0
CEACAM1,allopurinol,0,0,0,1,1,1,1,0,0,1,0,0.00199217449600078,0,0,0.0311259816808484,0,0,0.44104654712305,0.569202045620586,3.65239532380669e-05,0
CENPE,allopurinol,0,0,0,1,1,1,1,0,0,1,1,0.0101843973075751,0,0,0.0311259816808484,0,0,0.0467853106646154,0.0415618150823931,0.000712265539923683,0
CES1,allopurinol,0,0,0,1,1,1,1,0,1,0,0,0.00010873381223523,0,0,0,0,0,0.0377330159275435,0.419839272668236,3.13441992320449e-05,0
CFB,allopurinol,0,0,0,1,1,1,1,0,1,0,1,0.0993935284002028,0,0,0,0,0,0.586848126632138,0.970289796249696,0.000243028055304157,0
CFD,allopurinol,0,0,0,1,1,1,1,0,1,1,0,0.0419501601467118,0,0,0.0311259816808484,0,0,0.3856306281332,0.91387287929215,0.00022364890833614,0
CFTR,allopurinol,0,0,0,1,1,1,1,0,1,1,1,0.00037082953744299,0,0,0.0311259816808484,0,0,0.00579391619574431,0.141407581784236,6.1276922211536e-05,0
CHAT,allopurinol,0,0,0,1,1,1,1,1,0,0,0,0.00881480654004024,0,0,0,0,0,0.0342805909452132,0.0915658738533972,0.000236513299800105,0
CHEK1,allopurinol,0,0,0,1,1,1,1,1,0,0,1,0.00265502318067957,0,0,0,0,0,0.720166998626865,0.292231512298076,3.00060161122103e-05,0
CHIT1,allopurinol,0,0,0,1,1,1,1,1,0,1,0,0.022844282650175,0,0,0.028447912920965,0,0,0.0105168662747035,0.424790973293287,3.48402972997625e-05,0
CHRM2,allopurinol,0,0,0,1,1,1,1,1,1,0,1,0.00327874828118456,0,0,0,0,0,0.0996837019550767,0.226398246610926,1.42775631833768e-06,0
CHRM3,allopurinol,0,0,0,1,1,1,1,1,1,1,0,0.00262664207460415,0,0,0,0,0,0.0730774585578105,0.404984170793084,5.06640972006625e-06,0
CHRM4,allopurinol,0,0,0,1,1,1,1,1,1,1,1,0.00910709140662777,0,0,0,0,0,0.0415367002660779,0.0404253592012339,7.13532307352811e-05,0
CHRM5,allopurinol,0,0,1,0,0,0,0,0,0,0,0,0.0004942298444563,0,0,0,0,0,0.066768702818408,0.159834402143031,1.44265483061915e-05,0
CHRNA10,allopurinol,0,0,1,0,0,0,0,0,0,0,1,0.00824000760092866,0,0,0.0311259816808484,0,0,0.171079526650911,0.491760694861596,0.000101834814583222,0
CHRNA2,allopurinol,0,0,1,0,0,0,0,0,0,1,0,0.0109275294127943,0,0,0,0,0,0.00139585260918793,0.0424547447033038,0.000332979818243789,0
CHRNA9,allopurinol,0,0,1,0,0,0,0,0,1,0,0,0.00055016139473826,0,0,0.0311259816808484,0,0,0.32084517681689,0.431366182319994,9.68109114869909e-07,0
CHRNB2,allopurinol,0,0,1,0,0,0,0,0,1,0,1,0.00368919600071817,0,0,0.0301287747253808,0,0,0.00279715883644884,0.192385745596233,0.000203094796270934,0
CIT,allopurinol,0,0,1,0,0,0,0,0,1,1,0,0.0252240475295566,0,0,0,0,0,0.105788956996697,0.771897069567335,2.84173397098677e-05,0
CKM,allopurinol,0,0,1,0,0,0,0,0,1,1,1,0.00537341949066671,0,0,0,0,0,0.0795199834827945,0.0455394106664502,4.7173280444905e-05,0
CLC,allopurinol,0,0,1,0,0,0,0,1,0,0,0,0.034331721849771,0,0,0,0,0,0.268876435619159,0.693643964607517,0.000167821797377914,0
CLCN2,allopurinol,0,0,1,0,0,0,0,1,0,0,1,0.00299393957586821,0,0,0,0,0,0.125507372554232,0.0840165597856969,0.000100071837085028,0
CLK2,allopurinol,0,0,1,0,0,0,0,1,0,1,1,0.0107133031964871,0,0,0,0,0,0.079772911462204,0.253754363178829,5.83117577244177e-06,0
CLK3,allopurinol,0,0,1,0,0,0,0,1,1,0,0,0.00565814909011138,0,0,0,0,0,0.0203255665245181,0.74738209270233,7.36602936207761e-05,0
CLK4,allopurinol,0,0,1,0,0,0,0,1,1,0,1,0.0851664445512144,0,0,0,0,0,0.0903152912923305,0.604351002516438,1.06570601114556e-05,0
CLUL1,allopurinol,0,0,1,0,0,0,0,1,1,1,0,0.020109345072909,0,0,0,0,0,0.143670205954257,0.838866791135644,2.65107829861851e-05,0
CMA1,allopurinol,0,0,1,0,0,0,0,1,1,1,1,3.83397643391e-05,0,0,0.0311259816808484,0,0,0.0509891248539096,0.335741537462456,0.000130349301700212,0
CMPK1,allopurinol,0,0,1,0,0,0,1,0,0,0,0,0.0671342726603987,0,0,0,0,0,0.299925528971369,0.235571069080282,0.000687523504963539,0
CNR1,allopurinol,0,0,1,0,0,0,1,0,0,0,1,0.111239011420483,0,0,0.0311259816808484,0,0,0.389869892774912,0.705982628460102,8.85687302787864e-05,0
CNR2,allopurinol,0,0,1,0,0,0,1,0,0,1,0,0.00012446547993462,0,0,0,0,0,0.0609209329644678,0.218605406282978,1.09298548849328e-05,0
COL1A2,allopurinol,0,0,1,0,0,0,1,0,0,1,1,0.00074307430709644,0,0,0.0191668139221215,0,0,0.133202045760342,0.147820439970777,2.89274766317785e-05,0
COMT,allopurinol,0,0,1,0,0,0,1,0,1,0,0,0.00721690175804096,0,0,0,0,0,0.0566299954038933,0.744946830099846,0.000905869337896382,0
CPB1,allopurinol,0,0,1,0,0,0,1,0,1,0,1,0.0065119426016118,0,0,0,0,0,0.202693856511911,0.971263901290689,0.000104923102678766,0
CPB2,allopurinol,0,0,1,0,0,0,1,0,1,1,0,0.00121788061479514,0,0,0.0311259816808484,0,0,0.293939527409182,0.848770192385746,3.8977940876117e-05,0
CPT1A,allopurinol,0,0,1,0,0,0,1,0,1,1,1,0.00820325255649257,0,0,0,0,0,0.0337559314441864,0.414887572043185,2.21683437367782e-05,0
CPT2,allopurinol,0,0,1,0,0,0,1,1,0,0,0,0.0093443377966193,0,0,0,0,0,0.170121272784463,0.980193197499797,0.000548547299519612,0
CRH,allopurinol,0,0,1,0,0,0,1,1,0,0,1,0.00347785735997653,0,0,0.0311259816808484,0,0,0.0875079794523451,0.058933354980112,1.89354807051766e-05,0
CROT,allopurinol,0,0,1,0,0,0,1,1,0,1,0,0.00026136136308349,0,0,0,0,0,0.0922174676171701,0.941634872960468,5.61707133652853e-05,0
CRP,allopurinol,0,0,1,0,0,0,1,1,0,1,1,0.0291699453021232,0,0,0.0311259816808484,0,0,0.197056553387408,0.64964688692264,0.00037007467682181,0
CRYZ,allopurinol,0,0,1,0,0,0,1,1,1,0,0,0.0001423635163726,0,0,0,0,0,0.00970347065064352,0.735611656790324,0.000310076647635006,0
CSF1R,allopurinol,0,0,1,0,0,0,1,1,1,0,1,2.8638522971132e-05,0,0,0.0311259816808484,0,0,0.0810288980824165,0.0668073707281435,1.3679599177256e-07,0
CSF2RA,allopurinol,0,0,1,0,0,0,1,1,1,1,0,0.0393903247318022,0,0,0,0,0,0.286999951246315,0.836512703953243,0.000112854895082389,0
CSF2RB,allopurinol,0,0,1,0,0,0,1,1,1,1,1,0.00917588433171539,0,0,0,0,0,0.0968134950677139,0.320724084747139,4.78620081817006e-06,0
CSF3R,allopurinol,0,0,1,0,0,1,0,0,0,0,0,0.148350826489966,0,0,0.0311259816808484,0,0,0.387563066989851,0.768081824823443,0.000787946977992923,0
CSK,allopurinol,0,0,1,0,0,1,0,0,0,0,1,0.00036403831741332,0,0,0.0300004038730353,0,0,0.0824065821060814,0.855832453932949,5.19960802374532e-06,0
CSNK1A1,allopurinol,0,0,1,0,0,1,0,0,0,1,0,0.00096856906477387,0,0,0,0,0,0.340284462957177,0.86281354006007,0.000411155031418797,0
CSNK1D,allopurinol,0,0,1,0,0,1,0,0,0,1,1,0.0102597068247852,0,0,0.0311259816808484,0,0,0.179535205513886,0.983034337202695,0.000605517216414073,0
CSNK1E,allopurinol,0,0,1,0,0,1,0,0,1,0,0,0.0051153090586279,0,0,0,0,0,0.39834156963568,0.725951781800471,0.000210035643814953,0
CSNK1G1,allopurinol,0,0,1,0,0,1,0,0,1,0,1,0.00536690919935824,0,0,0.0311259816808484,0,0,0.0801917931850482,0.128257163730822,9.86053969305307e-06,0
CSNK1G2,allopurinol,0,0,1,0,0,1,0,0,1,1,0,0.0002343750252003,0,0,0.0311259816808484,0,0,0.00861873336849132,0.754282003409368,3.14352465781837e-06,0
CSNK1G3,allopurinol,0,0,1,0,0,1,0,0,1,1,1,0.0895580237726488,0,0,0.0311259816808484,0,0,0.159950717377797,0.868008766945369,5.47460780848516e-05,0
CSNK2A1,allopurinol,0,0,1,0,0,1,0,1,0,0,0,0.00431168242766397,0,0,0.0311259816808484,0,0,0.225119970106458,0.721893010796331,6.98073146235093e-06,0
CSNK2A2,allopurinol,0,0,1,0,0,1,0,1,0,0,1,0.00282838274576227,0,0,0.0311259816808484,0,0,0.087788638204939,0.856644208133777,0.00339627282804967,0
CTH,allopurinol,0,0,1,0,0,1,0,1,0,1,0,0.00122232865592297,0,0,0,0,0,0.24341658606055,0.797954379413913,9.99904774778713e-05,0
CTLA4,allopurinol,0,0,1,0,0,1,0,1,0,1,1,0.00055827722557018,0,0,0.0311259816808484,0,0,0.171103988551784,0.555808101306924,0.000344192297375046,0
CTNNB1,allopurinol,0,0,1,0,0,1,0,1,1,0,0,0.00013217107794541,0,0,0.0311259816808484,0,0,0.348400618369026,0.76913710528452,0.00014714950883874,0
CTSB,allopurinol,0,0,1,0,0,1,0,1,1,1,0,0.173937895530147,0,0,0.0311259816808484,0,0,0.296176802281444,0.617095543469437,0.000102184350998897,0
CTSD,allopurinol,0,0,1,0,0,1,0,1,1,1,1,0.0180782690817209,0,0,0.0268438049567263,0,0,0.204819586264589,0.975403847714912,7.36348248855668e-05,0
CTSF,allopurinol,0,0,1,0,0,1,1,0,0,0,0,0.0190843273321321,0,0,0,0,0,0.195250262997768,0.950888870849907,0.00105026919878826,0
CTSG,allopurinol,0,0,1,0,0,1,1,0,0,0,1,0.0322952333833323,0,0,0.0311259816808484,0,0,0.494330985927301,0.0489487783099277,8.18984181545102e-06,0
CTSK,allopurinol,0,0,1,0,0,1,1,0,0,1,0,0.00258733650488691,0,0,0,0,0,0.037666248534983,0.264307167789593,1.42375816401104e-05,0
CTSL,allopurinol,0,0,1,0,0,1,1,0,0,1,1,1.73152323702447e-07,0,0,0.0266347528739289,0,0,0.0449078334312167,0.413345239061612,2.77879495808854e-07,0
CTSS,allopurinol,0,0,1,0,0,1,1,0,1,0,0,0.00529320875753491,0,0,0.0311259816808484,0,0,0.670832382898742,0.937981979056742,6.93483775792584e-05,0
CXCL10,allopurinol,0,0,1,0,0,1,1,0,1,0,1,2.16869802885283e-05,0,0,0.0224624414110118,0,0,0.434034823520692,0.918824579917201,1.66350990170738e-05,0
CXCL12,allopurinol,0,0,1,0,0,1,1,0,1,1,0,0.204414737664006,0,0,0,0,0,0.418226244243493,0.0526016722136537,1.29787969427112e-05,0
CXCR4,allopurinol,0,0,1,0,0,1,1,0,1,1,1,0.0400002798852887,0,0,0,0,0,0.121328835642096,0.018183294098547,0.00029495971153789,0
CYB5A,allopurinol,0,0,1,0,0,1,1,1,0,0,0,0.00103557720784692,0,0,0.0289439164451382,0,0,0.273534421839165,0.425521552074032,1.14736308749997e-05,0
CYCS,allopurinol,0,0,1,0,0,1,1,1,0,0,1,0.00205765627407488,0,0,0.0311259816808484,0,0,0.697569468332181,0.00511405146521633,4.0234003071535e-07,0
CYP11B1,allopurinol,0,0,1,0,0,1,1,1,0,1,0,0.0311065676652797,0,0,0.0301287747253808,0,0,0.0928543352046419,0.291338582677165,8.13464295424141e-05,0
CYP17A1,allopurinol,0,0,1,0,0,1,1,1,0,1,1,0.0394591658026455,0,0,0,0,0,0.085088360006275,0.484536082474227,0.000385240057844432,0
CYP19A1,allopurinol,0,0,1,0,0,1,1,1,1,0,0,0.00787383838970562,0,0,0,0,0,0.0270210091910266,0.923938631382417,0.000247796005571121,0
CYP1A2,allopurinol,0,0,1,0,0,1,1,1,1,0,1,0.328327440741704,0,0,0.0311259816808484,0,0,0.283755039365816,0.367805828395162,0.000359017248857354,0
CYP27B1,allopurinol,0,0,1,0,0,1,1,1,1,1,0,0.00281194031082208,0,0,0,0,0,0.339197203664247,0.373001055280461,0.000109889514212266,0
CYP2A6,allopurinol,0,0,1,0,0,1,1,1,1,1,1,0.0527791431109884,0,0,0,0,0,0.111005239510254,0.737478691452228,7.33611576049786e-06,0
CYP2C8,allopurinol,0,0,1,0,1,0,0,0,0,0,0,0.00188662140796253,0,0,0,0,0,0.13425975114449,0.609140352301323,1.23139850906206e-05,0
CYP2C9,allopurinol,0,0,1,0,1,0,0,0,0,0,1,0.0718953322103798,0,0,0,0,0,0.124398096730808,0.489974835619774,0.000655515683585779,0
CYP3A4,allopurinol,0,0,1,0,1,0,0,0,0,1,0,0.00159442709253809,0,0,0,0,0,0.147408775445291,0.464891630814189,6.9798702088125e-05,0
CYP3A5,allopurinol,0,0,1,0,1,0,0,0,0,1,1,0.011263727091394,0,0,0,0,0,0.0682577131687392,0.117704359120058,3.69289102059655e-05,0
CYP51A1,allopurinol,0,0,1,0,1,0,0,0,1,0,0,0.00224453371835412,0,0,0.0311259816808484,0,0,0.192104880599234,0.145628703628541,0.000147789175752496,0
CYSLTR1,allopurinol,0,0,1,0,1,0,0,0,1,0,1,0.00329200971497404,0,0,0,0,0,0.187830539189794,0.589414725221203,0.000381286458517425,0
DAPK1,allopurinol,0,0,1,0,1,0,0,0,1,1,0,0.0171635486701992,0,0,0,0,0,0.433611840498825,0.433963795762643,1.39664143902488e-05,0
DAPK2,allopurinol,0,0,1,0,1,0,0,0,1,1,1,0.00051484737052961,0,0,0.0196498324182268,0,0,0.0798792161344368,0.267635360012988,0.000724354283341456,0
DBH,allopurinol,0,0,1,0,1,0,0,1,0,0,0,0.0150162243383911,0,0,0,0,0,0.0245310672385365,0.171523662634954,0.000142243669678322,0
DCK,allopurinol,0,0,1,0,1,0,0,1,0,0,1,0.0354920188233245,0,0,0.0311259816808484,0,0,0.521266575054106,0.188408150012176,9.20453746468869e-06,0
DCPS,allopurinol,0,0,1,0,1,0,0,1,0,1,0,5.50877407345989e-05,0,0,0,0,0,0.0738016946282935,0.37616689666369,0.000184247488056672,0
DCTPP1,allopurinol,0,0,1,0,1,0,0,1,0,1,1,0.00209963918241666,0,0,0,0,0,0.138775646304479,0.40051952268853,5.76237572520159e-06,0
DCXR,allopurinol,0,0,1,0,1,0,0,1,1,0,0,0.0601752392864928,0,0,0,0,0,0.168177712027107,0.650296290283302,4.76657763365953e-07,0
DDC,allopurinol,0,0,1,0,1,0,0,1,1,0,1,0.0375859578804187,0,0,0,0,0,0.00160577689893472,0.390210244338014,4.60829454102753e-06,0
DDR1,allopurinol,0,0,1,0,1,0,0,1,1,1,0,0.0146679529339381,0,0,0,0,0,0.248138827808616,0.53916714018995,0.000935882189342646,0
DDR2,allopurinol,0,0,1,0,1,0,0,1,1,1,1,0.00599778121681764,0,0,0,0,0,0.137631065631629,0.258056660443218,3.36209598068717e-06,0
DECR1,allopurinol,0,0,1,0,1,0,1,0,0,0,0,0.0045763277131422,0,0,0.0311259816808484,0,0,0.247269816172604,0.208052601672214,1.06053569158575e-05,0
DHCR24,allopurinol,0,0,1,0,1,0,1,0,0,0,1,0.00147113475126119,0,0,0,0,0,0.18393485812363,0.21373488107801,1.37256766446379e-05,0
DHFR,allopurinol,0,0,1,0,1,0,1,0,0,1,0,0.134573316596827,0,0,0,0,0,0.403026777317932,0.419920448088319,0.000371665790702115,0
DHODH,allopurinol,0,0,1,0,1,0,1,0,0,1,1,0.0286858883353223,0,0,0,0,0,0.0782529674927895,0.573585518305057,8.65293414189175e-05,0
DHPS,allopurinol,0,0,1,0,1,0,1,0,1,0,0,3.18308217341551e-05,0,0,0.0311259816808484,0,0,0.120903928699846,0.073057878074519,0.000276668990197982,0
DLAT,allopurinol,0,0,1,0,1,0,1,0,1,0,1,0.00070069421912337,0,0,0.0268438049567263,0,0,0.115841008530965,0.715317801769624,1.14261141432849e-05,0
DNAJA1,allopurinol,0,0,1,0,1,0,1,0,1,1,0,0.00715036775884191,0,0,0,0,0,0.406971765975663,0.203263251887329,1.78054562265833e-06,0
DNMT1,allopurinol,0,0,1,0,1,0,1,0,1,1,1,0.0356601343445134,0,0,0.0311259816808484,0,0,0.17545410620192,0.470898611900317,2.63748140115267e-05,0
DPEP1,allopurinol,0,0,1,0,1,0,1,1,0,0,0,0.0493798833607152,0,0,0,0,0,0.107926973566071,0.319425278025814,0.000126008154767374,0
DPP4,allopurinol,0,0,1,0,1,0,1,1,0,0,1,0.00173710152528132,0,0,0.0267698249371389,0,0,0.123952677669131,0.839597369916389,2.81413887072896e-05,0
DPYD,allopurinol,0,0,1,0,1,0,1,1,0,1,0,0.041321801571413,0,0,0,0,0,0.292440876283961,0.77871580485429,0.000188635231574843,0
DRD1,allopurinol,0,0,1,0,1,0,1,1,0,1,1,1.67304833729233e-05,0,0,0,0,0,0.125272921626562,0.228102930432665,0.000116882865796829,0
DRD2,allopurinol,0,0,1,0,1,0,1,1,1,0,0,0.008708600326719,0,0,0.0232619194207637,0,0,0.0372502570338165,0.471629190681062,0.000551828482601588,0
DRD3,allopurinol,0,0,1,0,1,0,1,1,1,0,1,6.8976515385008e-08,0,0,0,0,0,0.14080921460435,0.0669697215683091,0.000238142266538329,0
DRD4,allopurinol,0,0,1,0,1,0,1,1,1,1,0,0.00085794351013287,0,0,0.0033500197910921,0,0,0.0482447767514484,0.562464485753714,0.000133344121556646,0
DRD5,allopurinol,0,0,1,0,1,0,1,1,1,1,1,0.00244736550675371,0,0,0,0,0,0.0173180876702211,0.0125821901128338,0.000136885580038255,0
DSTYK,allopurinol,0,0,1,0,1,1,0,0,0,0,0,0.362327311289766,0,0,0.0311259816808484,0,0,0.0750347080584006,0.885948534783668,0.00027193239142082,0
DTYMK,allopurinol,0,0,1,0,1,1,0,0,0,0,1,0.00160656336406883,0,0,0,0,0,0.0297051481941122,0.94894066076792,0.000444539663579411,0
DUT,allopurinol,0,0,1,0,1,1,0,0,0,1,0,0.0447240091057021,0,0,0,0,0,0.135519615293516,0.817598831073951,7.07814003703605e-05,0
DYRK1A,allopurinol,0,0,1,0,1,1,0,0,0,1,1,0.0993565694047049,0,0,0,0,0,0.200788014412862,0.0509781638119977,3.76055768367152e-06,0
DYRK1B,allopurinol,0,0,1,0,1,1,0,0,1,0,0,0.0428699003340159,0,0,0,0,0,0.0135945755810096,0.720269502394675,0.00281049405343277,0
DYRK2,allopurinol,0,0,1,0,1,1,0,0,1,0,1,0.0998246573486529,0,0,0.161760575194582,0,0,0.561044419991745,0.828395161944963,0.000319032532006384,0
